Todays_Low,Todays_High,Open_Price,Prev_Close,52_Week_Low,52_Week_High,Volume,Avg_Price,Is_Good_To_Buy
788.2,789.2,789.15,788.85,482.7,1274.55,2697644,788.7,1
1165.55,1166.55,1119.72,1151.27,649.8,1466.23,499791,1166.05,0
1109.24,1110.24,1071.26,1100.84,753.87,1734.03,766486,1109.74,0
749.21,927.48,916.98,897.87,732.64,1777.97,620693,838.34,0
1082.83,1083.83,1082.9,1082.97,518.85,1332.85,3042704,1083.33,1
559.84,560.84,559.93,559.98,574.09,1979.52,2668997,560.34,1
603.1,1138.1,964.26,1135.4,563.82,1976.3,1577313,870.6,1
594.45,1400.89,1126.44,693.79,488.33,1345.92,3060886,997.67,1
559.32,560.32,538.51,516.98,551.28,1220.0,268682,559.82,0
924.26,925.26,924.41,925.08,687.88,1233.61,2614746,924.76,1
665.5,1241.07,1232.55,1235.91,666.2,1717.97,218069,953.28,0
990.71,1207.85,1002.73,1116.85,413.82,1373.53,1595620,1099.28,1
1126.55,1127.55,1096.99,1078.6,635.93,1347.09,887142,1127.05,0
1040.77,1041.77,1041.56,1041.02,549.3,1456.71,1984828,1041.27,1
710.91,711.91,711.59,710.97,452.46,1924.36,4261692,711.41,1
813.93,814.93,799.28,770.61,470.13,1450.3,574292,814.43,0
542.57,543.57,495.23,542.04,541.6,1423.28,133829,543.07,0
1022.27,1023.27,981.37,982.54,697.28,1755.51,129291,1022.77,0
1113.9,1114.9,1095.18,1103.45,615.19,1540.92,175805,1114.4,0
577.56,628.13,605.85,613.94,440.2,1207.54,807094,602.84,0
1116.25,1500.24,1143.63,1137.34,434.35,1873.84,1453032,1308.24,1
560.4,561.4,561.23,560.78,414.76,1610.61,1879745,560.9,1
568.38,569.38,568.78,569.06,476.21,1851.84,4528195,568.88,1
568.67,569.67,535.35,531.46,412.57,1816.01,729066,569.17,0
530.21,1320.87,1306.36,1272.21,508.62,1248.61,883428,925.54,0
902.34,972.21,938.36,948.85,480.46,1355.09,538168,937.28,0
748.23,749.23,748.68,748.31,745.04,1451.6,2039302,748.73,1
518.6,943.01,865.28,638.06,455.9,1372.19,4480368,730.8,1
828.23,1449.01,1415.24,1408.48,443.74,1564.68,725287,1138.62,0
661.97,781.92,734.83,735.62,549.36,1511.26,4843324,721.94,1
633.88,634.88,634.05,634.0,448.19,1340.53,3947488,634.38,1
1199.68,1200.68,1163.04,1181.63,583.13,1507.34,971254,1200.18,0
692.63,693.63,692.82,693.24,683.85,1961.29,4241207,693.13,1
783.65,784.65,764.95,775.11,478.74,1600.67,212338,784.15,0
669.86,670.86,669.87,669.87,714.26,1326.51,4921761,670.36,1
918.82,1148.46,1046.14,975.47,609.82,1687.58,3590990,1033.64,1
626.63,876.27,670.13,756.82,582.91,1970.34,1853029,751.45,1
811.47,812.47,812.47,811.99,401.09,1489.91,4081134,811.97,1
612.54,1432.64,1071.99,1405.69,510.2,1610.01,1226941,1022.59,1
860.8,861.8,861.18,861.5,702.75,1295.86,2094402,861.3,1
758.63,759.63,758.77,758.99,541.63,1703.89,4005382,759.13,1
956.47,1008.89,992.49,969.75,754.12,1408.0,180206,982.68,0
768.48,769.48,724.23,745.41,560.07,1392.1,699693,768.98,0
1133.63,1134.63,1121.02,1098.92,426.69,1655.41,876975,1134.13,0
988.31,1206.68,1181.61,1185.21,471.42,1955.74,279221,1097.49,0
759.23,760.23,759.64,759.94,641.23,1281.45,1088769,759.73,1
1142.28,1425.01,1419.11,1423.23,694.02,1519.5,908900,1283.64,0
1252.85,1300.22,1270.05,1287.15,739.19,1815.02,3924822,1276.53,1
741.54,742.54,697.43,697.08,493.32,1208.37,741998,742.04,0
770.45,1301.23,1084.68,1158.68,739.96,1688.48,1213133,1035.84,1
922.7,1268.12,1244.06,1225.3,417.72,1848.58,806646,1095.41,0
548.11,549.11,505.15,509.65,773.85,1284.22,218478,548.61,0
1458.28,1459.28,1459.19,1458.82,766.4,1959.68,2248883,1458.78,1
817.0,818.0,817.86,817.47,609.9,1917.02,4305987,817.5,1
510.58,1273.12,671.22,1137.99,648.37,1207.94,2522082,891.85,1
709.92,790.32,714.58,719.83,627.84,1231.74,4425811,750.12,1
714.98,1467.82,1449.43,1433.43,692.2,1946.08,440085,1091.4,0
1198.36,1199.36,1182.76,1179.38,449.05,1381.46,692715,1198.86,0
651.19,981.83,855.53,768.43,563.24,1239.62,2432447,816.51,1
1175.83,1176.83,1176.54,1176.19,444.55,1457.4,4039184,1176.33,1
852.21,1060.09,1050.26,1053.89,472.83,1879.03,112968,956.15,0
1174.12,1175.12,1174.4,1174.54,505.63,1202.64,4623830,1174.62,1
1436.96,1437.96,1392.35,1423.85,598.68,1581.12,342232,1437.46,0
1071.38,1072.38,1071.66,1072.01,492.66,1424.44,2632208,1071.88,1
525.27,526.27,508.42,525.05,544.49,1911.69,587403,525.77,0
709.48,907.47,884.79,819.45,650.24,1588.22,4042540,808.48,1
682.05,1319.58,1303.96,1283.3,682.71,1472.15,109384,1000.82,0
600.18,1351.65,1335.43,1321.21,622.12,1629.62,140996,975.92,0
551.22,573.63,553.11,553.01,691.06,1765.81,4722912,562.42,1
542.18,543.18,542.89,542.95,715.2,1495.49,3343425,542.68,1
956.12,957.12,956.29,956.76,680.18,1514.91,2014676,956.62,1
591.33,881.53,871.45,839.78,593.27,1512.68,991355,736.43,0
737.72,738.72,738.49,738.3,546.19,1997.02,3963858,738.22,1
648.58,1309.22,1265.39,1300.51,594.21,1991.77,279960,978.9,0
660.43,1050.63,1021.92,683.38,569.8,1349.71,2281978,855.53,1
890.3,1226.07,1196.19,1073.61,718.86,1278.31,2644284,1058.18,1
600.96,1152.3,1065.49,929.53,418.74,1833.54,4555783,876.63,1
1187.45,1188.45,1177.07,1158.49,684.05,1820.27,818151,1187.95,0
630.54,1294.43,1254.68,1269.64,520.44,1886.04,623446,962.48,0
767.33,768.33,767.88,768.14,620.72,1780.57,1075717,767.83,1
629.77,1010.84,967.71,963.47,400.88,1451.99,745773,820.3,0
542.12,543.12,542.44,542.4,654.32,1512.88,2685263,542.62,1
907.92,908.92,883.64,862.34,419.8,1577.54,409972,908.42,0
1104.84,1161.03,1114.55,1155.38,402.05,1691.0,985032,1132.94,0
1027.42,1539.84,1500.1,1530.31,609.62,1514.06,786328,1283.63,0
584.87,585.87,570.28,584.72,441.81,1310.98,242586,585.37,0
888.64,889.64,859.39,880.21,575.06,1881.1,842075,889.14,0
880.07,881.07,857.45,844.74,407.43,1820.69,569435,880.57,0
830.94,1259.04,1151.53,1067.73,569.21,1826.37,2266390,1044.99,1
544.79,545.79,532.6,523.05,788.87,1415.48,245310,545.29,0
1148.6,1149.6,1149.17,1149.15,797.72,1571.79,4203023,1149.1,1
623.41,1353.56,1338.36,1327.15,465.58,1574.77,717437,988.48,0
998.67,999.67,999.57,998.75,728.19,1278.61,3996274,999.17,1
679.07,869.66,735.99,835.03,449.5,1878.06,1446549,774.36,1
1241.71,1242.71,1241.79,1242.49,539.11,1600.74,4941312,1242.21,1
991.67,1390.88,1383.89,1390.68,790.57,1885.01,580380,1191.28,0
671.7,774.08,718.06,766.52,402.86,1426.94,4034323,722.89,1
614.62,1522.29,658.47,1009.29,535.4,1572.19,1430181,1068.46,1
1066.34,1067.34,1066.42,1067.08,491.79,1899.58,4584337,1066.84,1
674.71,675.71,655.79,672.76,481.21,1540.4,974480,675.21,0
1335.95,1520.33,1484.49,1490.96,702.59,1928.26,720938,1428.14,0
620.66,621.66,621.4,620.92,634.67,1953.85,3145315,621.16,1
770.54,959.68,916.99,916.53,762.17,1938.92,853347,865.11,0
548.72,1491.95,938.98,842.8,550.44,1349.66,2751936,1020.34,1
882.62,883.62,847.86,845.24,525.34,1928.26,469105,883.12,0
1299.36,1325.76,1323.57,1321.16,445.63,1346.14,4543480,1312.56,1
957.58,1108.23,1020.66,1002.6,434.67,1426.87,2462700,1032.9,1
615.44,616.44,616.29,615.56,747.38,1238.0,4609920,615.94,1
871.78,872.78,872.39,871.98,673.98,1966.81,3255938,872.28,1
533.42,534.42,534.2,533.86,767.3,1618.82,2683345,533.92,1
1138.09,1523.94,1379.31,1504.81,494.32,1868.88,2548412,1331.02,1
1023.46,1535.04,1318.24,1298.61,691.72,1655.03,2345625,1279.25,1
1303.39,1310.98,1274.72,1277.31,509.35,1481.77,707669,1307.18,0
1178.62,1256.64,1200.52,1199.01,751.63,1976.0,3000611,1217.63,1
704.62,705.62,704.67,705.35,575.54,1927.69,1634234,705.12,1
843.77,853.37,848.73,847.93,740.01,1359.27,2343805,848.57,1
1077.39,1078.39,1077.55,1077.4,546.09,1289.7,2036698,1077.89,1
583.18,584.18,566.99,538.87,590.34,1812.87,386478,583.68,0
901.76,961.45,959.1,958.24,703.82,1966.59,3754836,931.6,1
531.03,532.03,531.37,531.15,700.04,1995.66,3083311,531.53,1
516.05,1438.1,1422.8,1404.41,585.82,1816.03,525162,977.08,0
578.27,579.27,579.1,578.28,682.98,1844.95,3390168,578.77,1
1417.58,1445.97,1419.19,1433.9,597.6,1905.93,2308373,1431.78,1
1068.06,1114.49,1065.91,1066.21,437.69,1934.03,918289,1091.28,0
1021.99,1022.99,1000.04,1011.84,788.88,1901.48,942017,1022.49,0
1086.03,1087.03,1086.09,1086.06,763.12,1730.08,3475815,1086.53,1
855.72,856.72,855.98,856.64,526.73,1889.22,1813235,856.22,1
990.9,1317.71,1307.89,1308.75,649.16,1302.75,755631,1154.3,0
1242.92,1243.92,1243.73,1243.62,483.08,1522.03,4901819,1243.42,1
563.2,564.2,564.04,563.83,409.22,1862.08,1721345,563.7,1
652.07,653.07,652.08,652.77,766.84,1986.06,3448327,652.57,1
849.47,1331.29,869.8,1301.38,730.11,1686.71,1495392,1090.38,1
784.0,991.38,960.07,972.92,510.75,1846.26,131427,887.69,0
1301.86,1302.86,1257.08,1268.15,727.13,1305.71,502113,1302.36,0
963.78,1502.26,1485.46,1454.82,671.64,1431.17,284745,1233.02,0
866.9,867.9,866.93,867.43,661.5,1554.94,3772504,867.4,1
1047.54,1428.55,1425.74,1425.46,712.57,1568.45,358866,1238.04,0
701.85,930.84,819.91,737.04,568.86,1642.47,2559613,816.34,1
1174.41,1175.41,1144.77,1136.06,646.89,1516.57,163973,1174.91,0
640.59,641.59,640.95,641.06,701.61,1651.25,4201658,641.09,1
1058.56,1074.25,1067.98,1072.67,451.62,1546.3,4611198,1066.4,1
892.1,1164.6,1157.78,989.06,460.51,1572.67,4997180,1028.35,1
953.26,1104.12,1054.78,1102.05,420.67,1482.65,246181,1028.69,0
1024.86,1025.86,1018.63,1023.31,536.79,1556.13,494393,1025.36,0
1312.07,1398.24,1349.5,1353.92,622.95,1661.07,619147,1355.16,0
866.74,1406.23,1188.25,1279.71,699.8,1435.84,4218368,1136.49,1
1033.14,1145.79,1115.85,1129.4,718.43,1227.37,377443,1089.47,0
1086.97,1473.69,1453.4,1432.29,557.76,1671.72,137236,1280.33,0
623.31,1481.87,1444.69,1463.11,633.74,1433.95,317448,1052.59,0
640.87,797.58,737.96,688.95,679.65,1946.15,4335759,719.22,1
880.18,1402.89,913.13,1296.29,404.29,1877.63,1681779,1141.54,1
837.72,1491.99,1037.08,973.56,604.66,1319.58,3737089,1164.86,1
1046.91,1047.91,1044.05,1003.51,768.43,1411.25,426218,1047.41,0
889.44,1089.47,936.57,1030.56,595.25,1756.45,1143643,989.46,1
1115.24,1116.24,1115.84,1115.45,670.01,1901.28,1643256,1115.74,1
657.94,1027.81,1016.11,999.2,462.76,1318.41,2406045,842.88,1
781.91,966.25,917.75,847.13,611.0,1594.1,4887718,874.08,1
1133.29,1323.23,1276.34,1228.98,509.26,1571.54,4574818,1228.26,1
1067.22,1068.22,1039.82,1049.42,685.42,1659.28,585866,1067.72,0
1152.38,1452.44,1390.66,1440.66,729.43,1487.2,2432962,1302.41,1
822.64,823.64,823.05,787.12,574.68,1945.89,531527,823.14,0
673.52,1298.15,1273.67,1294.16,677.14,1374.66,295572,985.84,0
518.65,519.65,519.43,519.5,492.88,1606.99,4212558,519.15,1
987.9,1221.41,1008.08,1145.82,731.47,1330.68,4017755,1104.66,1
967.83,968.83,968.53,968.23,471.37,1481.36,4492628,968.33,1
664.77,995.26,750.21,751.57,493.45,1248.24,2497420,830.02,1
587.33,588.33,587.97,588.23,429.74,1560.32,1012312,587.83,1
548.05,1048.94,619.78,907.55,503.55,1785.18,1274960,798.5,1
1114.67,1115.67,1114.77,1115.02,455.19,1548.88,3510980,1115.17,1
1013.81,1014.81,987.77,972.12,799.68,1675.91,928236,1014.31,0
610.45,611.45,563.64,572.24,687.7,1292.06,542019,610.95,0
1484.05,1485.05,1451.72,1442.1,579.99,1488.43,792969,1484.55,0
1447.52,1471.04,1460.62,1450.0,499.78,1788.0,4587830,1459.28,1
905.53,1084.45,973.85,979.47,722.12,1489.03,3606657,994.99,1
1286.0,1292.85,1277.98,1267.83,522.71,1664.08,907239,1289.42,0
651.9,1096.76,1060.21,1052.8,799.8,1515.31,984750,874.33,0
970.72,1119.83,1044.25,992.82,604.58,1312.33,1078860,1045.28,1
644.62,1306.95,1270.97,1265.05,477.75,1946.15,207606,975.79,0
857.46,858.46,841.41,815.45,475.4,1933.71,300519,857.96,0
847.44,1546.24,1540.58,863.08,742.88,1982.91,2974285,1196.84,1
1483.41,1539.1,1517.86,1508.3,619.37,1375.77,415739,1511.26,0
548.08,1202.24,759.03,1085.5,740.22,1332.88,1801645,875.16,1
975.01,976.01,975.29,975.01,539.99,1762.82,3268967,975.51,1
893.41,1134.72,1108.42,1128.87,663.52,1762.58,678417,1014.06,0
508.07,1435.26,1386.35,1414.16,648.79,1434.42,221095,971.66,0
685.8,686.8,677.33,671.22,427.18,1504.44,736272,686.3,0
748.48,1462.39,885.72,1201.43,527.81,1726.66,3144339,1105.44,1
846.12,847.12,846.95,847.05,707.34,1839.27,3819268,846.62,1
882.85,1169.23,1128.78,1075.28,461.9,1568.06,2793548,1026.04,1
784.53,785.53,784.69,785.53,711.58,1212.77,2517910,785.03,1
625.28,855.91,841.49,810.66,471.77,1577.86,185721,740.6,0
623.21,624.21,624.09,623.32,709.62,1685.95,1938902,623.71,1
564.95,565.95,565.4,565.18,611.07,1594.83,1019259,565.45,1
645.57,646.57,606.14,623.13,404.99,1725.71,929971,646.07,0
1007.14,1008.14,1007.54,1007.59,519.75,1973.39,3481476,1007.64,1
683.45,1117.86,862.79,1036.5,652.15,1938.88,1743168,900.66,1
601.16,602.16,601.8,602.06,764.73,1676.41,2858559,601.66,1
1011.99,1225.52,1020.08,1165.37,474.57,1785.01,2608771,1118.76,1
1244.99,1245.99,1245.33,1245.89,400.87,1671.74,1977826,1245.49,1
1229.01,1230.01,1229.03,1199.49,553.54,1585.26,313115,1229.51,0
681.79,1014.03,1012.97,985.34,741.01,1781.04,536582,847.91,0
574.55,575.55,546.37,526.08,690.95,1920.33,986088,575.05,0
575.97,576.97,558.69,545.36,553.25,1398.17,422345,576.47,0
729.62,748.95,737.2,739.74,465.53,1643.84,2305239,739.29,1
757.89,1327.18,1241.43,1183.02,523.57,1570.84,2313241,1042.54,1
1097.4,1098.4,1097.72,1098.07,788.84,1708.22,3497819,1097.9,1
543.21,799.9,797.68,786.05,666.86,1754.94,147668,671.56,0
510.55,511.55,510.97,510.84,630.49,1487.18,4616541,511.05,1
1463.63,1477.5,1476.25,1471.86,435.99,1591.49,1075119,1470.56,1
1426.17,1499.23,1477.2,1445.63,423.96,1643.65,3547827,1462.7,1
675.34,676.34,675.94,675.97,510.1,1520.25,1211658,675.84,1
558.06,559.06,558.28,558.24,498.81,1509.65,1167242,558.56,1
618.7,1340.61,1143.82,895.66,796.57,1547.55,2098966,979.66,1
720.85,721.85,693.37,677.15,451.5,1305.55,787209,721.35,0
784.6,785.6,738.34,778.61,602.03,1280.27,568550,785.1,0
510.43,976.49,574.71,549.76,453.02,1337.65,1729214,743.46,1
592.57,1129.25,661.01,788.01,638.15,1710.79,4364285,860.91,1
942.47,1383.02,1297.3,1246.6,753.36,1263.73,3272957,1162.74,1
663.66,1424.81,1391.77,1380.24,574.19,1583.67,118993,1044.23,0
1044.39,1369.7,1292.84,1234.97,680.22,1832.72,4950805,1207.04,1
732.64,733.64,733.61,732.68,579.31,1495.71,4839980,733.14,1
678.02,679.02,678.98,678.39,776.78,1763.3,2178966,678.52,1
640.05,1377.81,1369.64,1355.91,414.56,1467.52,405571,1008.93,0
846.25,847.25,800.68,844.69,420.16,1450.99,552874,846.75,0
1069.81,1117.41,1099.11,1112.96,716.59,1545.26,1409455,1093.61,1
1022.26,1345.88,1138.38,1269.26,664.12,1691.17,4724593,1184.07,1
546.91,547.91,530.35,544.2,494.66,1690.32,980473,547.41,0
974.71,1051.61,1020.16,1021.8,495.32,1479.18,475130,1013.16,0
957.51,958.51,954.94,922.79,637.65,1415.31,868310,958.01,0
531.07,1271.51,1093.56,651.93,711.16,1658.13,4328209,901.29,1
1367.34,1368.34,1367.65,1367.35,459.38,1228.55,2593430,1367.84,1
1239.27,1310.25,1275.87,1308.61,622.05,1417.3,1851568,1274.76,1
1102.25,1207.44,1177.93,1159.35,437.35,1505.45,3486907,1154.84,1
637.18,1338.17,1255.31,642.69,516.35,1210.83,4589409,987.68,1
620.09,757.51,749.5,721.84,518.84,1351.61,759984,688.8,0
587.41,588.41,556.92,577.31,452.53,1697.17,708528,587.91,0
978.87,1459.93,1456.34,1446.79,776.74,1700.21,929032,1219.4,0
746.91,747.91,747.55,747.61,724.96,1555.81,3095248,747.41,1
805.57,1231.98,1224.51,1190.56,470.23,1864.5,921233,1018.78,0
576.17,1150.65,1059.81,1036.2,637.09,1436.46,2977258,863.41,1
940.76,1181.44,1068.09,1046.54,556.38,1700.76,4316959,1061.1,1
771.21,978.71,948.24,973.46,781.51,1586.78,652766,874.96,0
1209.79,1210.79,1201.31,1210.64,642.71,1495.41,378887,1210.29,0
986.51,1166.36,1159.0,1159.82,570.95,1629.63,534166,1076.44,0
629.16,1270.28,700.83,682.92,759.79,1812.19,4102125,949.72,1
597.6,881.02,836.84,864.33,497.17,1249.57,635063,739.31,0
820.93,844.64,833.87,839.1,664.96,1983.87,994030,832.78,0
1226.45,1227.45,1208.55,1186.07,745.4,1239.75,763378,1226.95,0
590.38,591.38,590.69,591.04,557.58,1416.99,1819336,590.88,1
1365.09,1366.09,1365.54,1365.66,570.48,1611.04,2728703,1365.59,1
804.47,805.47,757.77,801.07,408.12,1575.51,470992,804.97,0
1047.96,1048.96,1048.68,1048.61,709.09,1596.11,1844677,1048.46,1
1173.99,1480.68,1390.94,1407.66,749.45,1652.3,3853862,1327.34,1
735.54,1106.62,753.42,905.38,402.77,1422.18,4448536,921.08,1
857.93,858.93,858.1,858.3,602.01,1911.25,2274432,858.43,1
833.45,1209.51,890.52,1015.67,551.85,1298.06,1626742,1021.48,1
959.46,996.61,962.44,994.83,442.56,1683.81,307629,978.04,0
700.09,701.09,684.33,691.65,410.87,1594.45,901650,700.59,0
977.6,978.6,978.27,977.72,765.31,1732.93,2530062,978.1,1
533.12,1333.35,937.51,994.33,544.98,1779.04,2228714,933.23,1
1394.14,1525.69,1410.61,1471.18,595.07,1447.05,1617539,1459.92,1
622.43,1177.02,1151.83,1127.8,653.23,1360.89,639657,899.72,0
571.69,1505.83,709.84,774.91,690.64,1291.96,2679044,1038.76,1
860.59,1368.32,1040.16,975.36,581.28,1696.67,1030636,1114.46,1
524.73,1118.45,1072.71,1094.11,668.96,1574.4,568880,821.59,0
1162.36,1504.51,1468.23,1396.92,733.83,1837.78,2570217,1333.44,1
548.07,1124.97,1117.56,1105.45,625.68,1417.95,340755,836.52,0
821.29,1309.6,1058.74,1128.06,720.88,1932.05,4713583,1065.44,1
683.57,684.57,684.48,684.08,628.67,1856.73,3005445,684.07,1
710.49,1329.15,1281.42,1318.9,535.75,1949.39,243521,1019.82,0
755.76,756.76,752.6,714.21,724.35,1962.74,857967,756.26,0
581.62,582.62,549.81,581.69,689.37,1938.23,886236,582.12,0
522.51,523.51,523.08,522.95,434.88,1578.72,3340802,523.01,1
981.65,982.65,955.15,964.19,625.77,1750.56,356253,982.15,0
1128.65,1475.99,1464.33,1470.2,560.93,1715.36,494674,1302.32,0
1219.54,1287.01,1247.59,1258.07,485.13,1508.92,355342,1253.28,0
842.0,843.0,842.36,842.78,561.56,1591.39,2702832,842.5,1
1074.6,1466.42,1459.56,1460.44,613.73,1754.08,504722,1270.51,0
604.17,1003.32,901.01,917.47,594.6,1823.17,4639966,803.74,1
1190.63,1191.63,1191.03,1191.05,651.75,1384.61,4468634,1191.13,1
880.1,1461.07,1421.09,1418.43,482.05,1566.44,968362,1170.58,0
657.43,1070.78,1002.26,945.5,470.33,1432.21,2056238,864.1,1
1037.64,1541.55,1198.94,1479.45,793.62,1822.4,1936659,1289.6,1
1216.04,1543.11,1528.99,1462.42,707.72,1330.13,1204542,1379.57,1
846.79,902.96,862.8,855.59,514.35,1481.56,2154899,874.88,1
819.04,820.04,800.19,798.82,426.61,1701.48,167774,819.54,0
1112.77,1239.89,1193.79,1229.55,796.34,1365.66,4802187,1176.33,1
1281.0,1330.96,1307.83,1310.52,561.35,1833.87,681288,1305.98,0
1067.0,1145.77,1101.98,1130.12,748.84,1402.36,306615,1106.38,0
579.79,580.79,551.31,560.72,482.79,1409.11,198693,580.29,0
762.14,922.25,883.32,821.8,572.41,1862.75,4354180,842.2,1
880.26,1381.77,921.47,922.78,555.66,1915.49,3871760,1131.01,1
592.08,647.66,598.14,607.28,537.91,1658.33,917004,619.87,0
697.6,698.6,698.11,697.69,490.83,1522.7,2846549,698.1,1
1152.1,1153.1,1121.63,1147.73,531.91,1680.04,631579,1152.6,0
1167.11,1168.11,1167.51,1167.27,608.11,1218.94,2921411,1167.61,1
607.72,608.72,572.33,584.11,536.42,1915.79,506688,608.22,0
561.01,562.01,561.68,561.62,578.39,1928.09,3248589,561.51,1
1445.72,1446.72,1446.55,1446.65,710.74,1946.19,3642704,1446.22,1
801.44,802.44,802.08,801.8,492.22,1821.72,2550190,801.94,1
1150.56,1151.56,1150.65,1150.83,717.6,1571.05,2317005,1151.06,1
1063.31,1064.31,1031.38,1031.19,675.64,1920.36,206560,1063.81,0
970.13,1196.92,1076.62,1137.75,783.56,1848.73,2411743,1083.53,1
672.73,673.73,673.24,673.61,616.33,1273.3,4553399,673.23,1
1085.55,1122.19,1093.9,1096.91,509.6,1424.35,627454,1103.87,0
1251.6,1252.6,1251.7,1252.27,713.65,1287.19,1317001,1252.1,1
525.7,526.7,525.86,525.79,692.1,1621.49,3351413,526.2,1
617.64,831.99,806.15,806.44,716.28,1291.34,421207,724.82,0
1303.85,1304.85,1277.6,1271.63,442.34,1663.36,578008,1304.35,0
723.9,1009.25,972.32,977.82,727.52,1894.97,721727,866.58,0
690.22,691.22,690.75,690.65,758.99,1868.33,1881219,690.72,1
900.73,901.73,865.41,882.25,408.72,1402.74,367185,901.23,0
603.79,604.79,588.37,597.81,799.01,1407.82,884389,604.29,0
663.26,664.26,663.34,663.47,612.16,1372.78,1088696,663.76,1
956.04,957.04,956.48,956.18,562.31,1604.55,2032537,956.54,1
763.9,1341.42,845.01,780.25,583.02,1972.83,1009967,1052.66,1
934.17,1244.37,1235.37,1220.74,583.12,1746.14,263922,1089.27,0
1048.85,1521.51,1148.67,1094.73,407.97,1913.53,2448377,1285.18,1
844.85,972.59,949.32,879.49,486.56,1765.66,1859488,908.72,1
945.88,946.88,905.6,921.2,487.77,1662.01,582044,946.38,0
717.64,730.26,726.83,696.85,463.77,1488.89,486336,723.95,0
821.8,1437.33,897.16,1231.08,617.47,1650.06,2333256,1129.56,1
1157.89,1295.89,1267.79,1257.1,480.75,1230.17,400538,1226.89,0
1025.57,1320.9,1302.45,1291.44,444.45,1805.07,212212,1173.24,0
929.79,1106.54,1102.29,1065.1,493.55,1940.26,956184,1018.16,0
621.62,622.62,621.75,621.66,637.23,1534.4,3065958,622.12,1
516.67,517.67,510.17,476.22,543.25,1301.04,695931,517.17,0
520.84,795.77,548.81,631.66,610.74,1959.3,2555630,658.3,1
646.31,1257.08,903.95,992.16,418.08,1404.58,2956236,951.7,1
1188.18,1189.18,1188.57,1143.67,558.29,1589.77,743821,1188.68,0
1205.78,1526.12,1499.25,1460.44,711.57,1855.35,3156648,1365.95,1
626.49,627.49,627.17,627.43,698.97,1495.76,3599577,626.99,1
876.93,1485.95,1121.12,1079.98,685.74,1499.84,2875112,1181.44,1
1288.26,1455.21,1405.91,1423.65,436.68,1747.31,4240219,1371.74,1
955.59,956.59,955.83,955.92,740.31,1730.24,3634193,956.09,1
566.21,988.14,956.11,975.72,614.34,1225.37,703791,777.18,0
903.33,1454.35,1239.36,1182.6,730.6,1315.43,3907573,1178.84,1
578.68,1239.58,1229.13,1223.61,649.2,1846.41,247558,909.13,0
1248.03,1275.47,1231.87,1228.23,413.01,1911.79,258338,1261.75,0
925.65,1200.21,953.73,1111.74,586.83,1968.19,3463475,1062.93,1
684.85,855.46,841.18,827.6,770.57,1647.16,421232,770.16,0
892.15,893.15,859.9,857.99,420.32,1909.45,122816,892.65,0
955.49,1201.33,1078.63,1182.67,580.85,1595.39,2822190,1078.41,1
728.95,952.97,905.05,948.02,761.16,1408.05,121343,840.96,0
616.45,617.45,617.41,616.82,724.5,1690.1,194631,616.95,0
938.07,939.07,938.47,938.44,519.71,1934.09,1990568,938.57,1
